Date,Symbol,Price,Volume,IV,-100.0,-50.0,-20.0,0.0,20.0,50.0,100.0
2026-09-17,SPCX,154.80999755859375,83395289,51.94,-347666975.711599,-231512262.5228749,-116337732.82926916,66519930.20163587,82647637.52291149,141179293.8411534,191424958.87247303
