Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-26,9223.05180532471,-19534714.673734266,-19525491.62192894,54.720001220703125,2026-09-22,154.72000122070312
2026-09-29,2.455536475551166e-63,-1600000.0,-1600000.0,54.720001220703125,2026-09-22,154.72000122070312
2026-10-03,432.1955124039755,-8375599.737719503,-8375167.5422070995,54.720001220703125,2026-09-22,154.72000122070312
2026-10-10,1.0467515450295886,-2679965.164722132,-2679964.117970587,54.720001220703125,2026-09-22,154.72000122070312
2026-10-17,5569.509294063696,-43910737.94102944,-43905168.43173537,54.720001220703125,2026-09-22,154.72000122070312
2026-10-24,2.0085317144613892,-1351134.857997273,-1351132.8494655585,54.720001220703125,2026-09-22,154.72000122070312
2026-10-31,0.7016104392963842,-3664187.0097028865,-3664186.308092447,54.720001220703125,2026-09-22,154.72000122070312
2026-11-04,2.0995328689955966e-07,0.0,2.0995328689955966e-07,54.720001220703125,2026-09-22,154.72000122070312
2026-11-21,3211.995780134025,-17383648.11185497,-17380436.116074838,54.720001220703125,2026-09-22,154.72000122070312
2026-12-02,3.940607826097106e-05,0.0,3.940607826097106e-05,54.720001220703125,2026-09-22,154.72000122070312
2026-12-19,40047.13576215189,-39131977.143187955,-39091930.0074258,54.720001220703125,2026-09-22,154.72000122070312
2027-01-01,40.942349155022896,-199904.08555244585,-199863.14320329082,54.720001220703125,2026-09-22,154.72000122070312
2027-01-05,0.001985360414137399,0.0,0.001985360414137399,54.720001220703125,2026-09-22,154.72000122070312
2027-01-09,0.04163216835316945,-20459.877968363,-20459.836336194647,54.720001220703125,2026-09-22,154.72000122070312
2027-01-15,6353.9145160925045,-2234753.6182658193,-2228399.703749727,54.720001220703125,2026-09-22,154.72000122070312
2027-01-16,42573.22826940695,-19889744.431823727,-19847171.20355432,54.720001220703125,2026-09-22,154.72000122070312
2027-01-20,871.1696506531912,-999128.830349347,-998257.6606986938,54.720001220703125,2026-09-22,154.72000122070312
2027-01-30,0.013664699031260902,0.0,0.013664699031260902,54.720001220703125,2026-09-22,154.72000122070312
2027-02-17,132.413847392553,-497862.4572038078,-497730.04335641523,54.720001220703125,2026-09-22,154.72000122070312
2027-02-20,17155.918885796254,-3414740.806146221,-3397584.8872604244,54.720001220703125,2026-09-22,154.72000122070312
2027-03-19,12404.785917865222,-778963.8814814988,-766559.0955636336,54.720001220703125,2026-09-22,154.72000122070312
2027-03-20,51227.38374339395,-12676911.687156532,-12625684.303413138,54.720001220703125,2026-09-22,154.72000122070312
2027-06-02,269.1528031816841,-90965.37700765775,-90696.22420447606,54.720001220703125,2026-09-22,154.72000122070312
2027-06-16,0.0,0.0,0.0,54.720001220703125,2026-09-22,154.72000122070312
2027-06-17,675.2754581057407,-1474524.1569336911,-1473848.8814755853,54.720001220703125,2026-09-22,154.72000122070312
2027-06-18,353303.49376648344,-22634262.34625058,-22280958.852484092,54.720001220703125,2026-09-22,154.72000122070312
2027-06-22,24670.507246005873,-1975329.492753994,-1950658.9855079881,54.720001220703125,2026-09-22,154.72000122070312
2027-06-29,0.0,0.0,0.0,54.720001220703125,2026-09-22,154.72000122070312
2027-06-30,10.44915067433639,-9770.939942152307,-9760.49079147797,54.720001220703125,2026-09-22,154.72000122070312
2027-07-01,14111.63516169936,-1987131.4035596577,-1973019.7683979585,54.720001220703125,2026-09-22,154.72000122070312
2027-07-03,621.7264610273459,-166852.9345259694,-166231.20806494207,54.720001220703125,2026-09-22,154.72000122070312
2027-07-07,0.0,0.0,0.0,54.720001220703125,2026-09-22,154.72000122070312
2027-08-14,11256.075746730503,-692154.4646605548,-680898.3889138242,54.720001220703125,2026-09-22,154.72000122070312
2027-08-17,3984.016579271102,-321847.2754372886,-317863.2588580175,54.720001220703125,2026-09-22,154.72000122070312
2027-08-21,30215.130337519935,-1749892.0760376342,-1719676.9457001141,54.720001220703125,2026-09-22,154.72000122070312
2027-09-01,915.1849006810617,-88380.03909841533,-87464.85419773427,54.720001220703125,2026-09-22,154.72000122070312
2027-09-10,2453.0227293348426,-156873.3115394977,-154420.28881016286,54.720001220703125,2026-09-22,154.72000122070312
2027-09-14,2326.0991533721794,-155088.80653699444,-152762.70738362227,54.720001220703125,2026-09-22,154.72000122070312
2027-09-18,194165.6082975432,-9957279.74073917,-9763114.132441627,54.720001220703125,2026-09-22,154.72000122070312
2027-12-01,1540.1213396645499,-45567.97650896907,-44027.85516930452,54.720001220703125,2026-09-22,154.72000122070312
2027-12-18,221914.73829233993,-2434154.0591348046,-2212239.320842465,54.720001220703125,2026-09-22,154.72000122070312
2028-01-01,2904.543725526089,-112145.92695846493,-109241.38323293884,54.720001220703125,2026-09-22,154.72000122070312
2028-01-21,48049.90787238117,-1888674.2869176948,-1840624.3790453137,54.720001220703125,2026-09-22,154.72000122070312
2028-01-22,515020.2182660375,-5497031.899139438,-4982011.6808734005,54.720001220703125,2026-09-22,154.72000122070312
2028-02-03,280.23038695738376,-11153.604455968283,-10873.374069010899,54.720001220703125,2026-09-22,154.72000122070312
2028-06-15,9881.631736730304,-1096725.9572520389,-1086844.3255153087,54.720001220703125,2026-09-22,154.72000122070312
2028-06-16,67699.33419303106,-2101418.137295405,-2033718.8031023738,54.720001220703125,2026-09-22,154.72000122070312
2028-06-17,275318.3324937255,-2778944.349176519,-2503626.016682794,54.720001220703125,2026-09-22,154.72000122070312
2028-06-21,5120.77053668635,-885478.5182644264,-880357.7477277401,54.720001220703125,2026-09-22,154.72000122070312
2028-07-01,100619.83926452727,-2627086.7412168626,-2526466.901952335,54.720001220703125,2026-09-22,154.72000122070312
2028-09-14,635.2899582193032,-13486.910746844438,-12851.620788625134,54.720001220703125,2026-09-22,154.72000122070312
2028-12-16,1195187.2165119592,-5250145.083338332,-4054957.866826373,54.720001220703125,2026-09-22,154.72000122070312
2029-01-20,50573.490176225896,-145714.71764633342,-95141.22747010754,54.720001220703125,2026-09-22,154.72000122070312
2029-08-11,637.3409292466707,-4564.27459631172,-3926.9336670650496,54.720001220703125,2026-09-22,154.72000122070312
2029-08-22,6736.99606589522,-60813.81447113308,-54076.818405237864,54.720001220703125,2026-09-22,154.72000122070312
2030-01-19,4051.158450105634,-35181.86067627275,-31130.702226167115,54.720001220703125,2026-09-22,154.72000122070312
2026-09-26,135347.3697527177,-16033085.451046864,-15897738.081294145,104.72000122070312,2026-09-22,154.72000122070312
2026-09-29,2.7427021607642145e-10,-1598949.8845557184,-1598949.8845557182,104.72000122070312,2026-09-22,154.72000122070312
2026-10-03,12067.590293350246,-5952954.090232553,-5940886.499939203,104.72000122070312,2026-09-22,154.72000122070312
2026-10-10,3678.7165378682175,-2273596.4753078166,-2269917.7587699485,104.72000122070312,2026-09-22,154.72000122070312
2026-10-17,1267693.8008864103,-30430309.193405244,-29162615.392518833,104.72000122070312,2026-09-22,154.72000122070312
2026-10-24,9022.073645114539,-1184484.5393621437,-1175462.465717029,104.72000122070312,2026-09-22,154.72000122070312
2026-10-31,8060.775819450225,-3046185.995241242,-3038125.219421792,104.72000122070312,2026-09-22,154.72000122070312
2026-11-04,88.42178776563479,0.0,88.42178776563479,104.72000122070312,2026-09-22,154.72000122070312
2026-11-21,630978.5211190217,-9848691.31298345,-9217712.791864429,104.72000122070312,2026-09-22,154.72000122070312
2026-12-02,25.813949644764296,0.0,25.813949644764296,104.72000122070312,2026-09-22,154.72000122070312
2026-12-19,3948040.7930282233,-27296504.761594575,-23348463.96856635,104.72000122070312,2026-09-22,154.72000122070312
2027-01-01,32031.972469711247,-158755.5048354418,-126723.53236573056,104.72000122070312,2026-09-22,154.72000122070312
2027-01-05,34.00166724599485,0.0,34.00166724599485,104.72000122070312,2026-09-22,154.72000122070312
2027-01-09,322.9284172929977,-14140.149141939735,-13817.220724646737,104.72000122070312,2026-09-22,154.72000122070312
2027-01-15,831605.1240939384,-1252292.055099044,-420686.93100510567,104.72000122070312,2026-09-22,154.72000122070312
