Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-26,173633.14532811003,-14448830.24227613,-14275197.09694802,272.1099853515625,2026-09-25,372.1099853515625
2026-09-29,49.65013073315468,-2890197.0517677367,-2890147.4016370033,272.1099853515625,2026-09-25,372.1099853515625
2026-10-01,565.1980035273896,-1517003.157397832,-1516437.9593943045,272.1099853515625,2026-09-25,372.1099853515625
2026-10-02,4.3352274037145975,-931395.6647725963,-931391.3295451927,272.1099853515625,2026-09-25,372.1099853515625
2026-10-03,80937.06780462195,-9515906.263855347,-9434969.196050724,272.1099853515625,2026-09-25,372.1099853515625
2026-10-06,59.0393882003499,-854576.7647901456,-854517.7254019452,272.1099853515625,2026-09-25,372.1099853515625
2026-10-07,7.09746780253128e-05,-291699.9999290253,-291699.9998580506,272.1099853515625,2026-09-25,372.1099853515625
2026-10-08,0.81200016359809,-15659.509273456915,-15658.697273293317,272.1099853515625,2026-09-25,372.1099853515625
2026-10-09,5.8034872819176614e-06,0.0,5.8034872819176614e-06,272.1099853515625,2026-09-25,372.1099853515625
2026-10-10,44907.55944300711,-2621176.678301668,-2576269.1188586606,272.1099853515625,2026-09-25,372.1099853515625
2026-10-17,959338.967738037,-22265630.672325313,-21306291.704587277,272.1099853515625,2026-09-25,372.1099853515625
2026-10-21,59085.3228416501,-940914.6771583499,-881829.3543166998,272.1099853515625,2026-09-25,372.1099853515625
2026-10-24,73677.26253132737,-2443733.188856756,-2370055.9263254288,272.1099853515625,2026-09-25,372.1099853515625
2026-10-28,5.714104935548746,0.0,5.714104935548746,272.1099853515625,2026-09-25,372.1099853515625
2026-10-29,43394.59205333702,-286605.407946663,-243210.81589332595,272.1099853515625,2026-09-25,372.1099853515625
2026-10-30,7.861863460205587,0.0,7.861863460205587,272.1099853515625,2026-09-25,372.1099853515625
2026-10-31,22390.546155074022,-1041817.1116761544,-1019426.5655210804,272.1099853515625,2026-09-25,372.1099853515625
2026-11-04,2.4494923507771773,0.0,2.4494923507771773,272.1099853515625,2026-09-25,372.1099853515625
2026-11-06,4.411679432981805,0.0,4.411679432981805,272.1099853515625,2026-09-25,372.1099853515625
2026-11-07,4579.984864615421,-200329.5551580528,-195749.57029343737,272.1099853515625,2026-09-25,372.1099853515625
2026-11-10,2.3228758850528854,-42700.69707055857,-42698.37419467352,272.1099853515625,2026-09-25,372.1099853515625
2026-11-21,1357186.8318686623,-15834789.357193667,-14477602.525325006,272.1099853515625,2026-09-25,372.1099853515625
2026-11-25,253695.50678698038,-1246304.4932130196,-992608.9864260391,272.1099853515625,2026-09-25,372.1099853515625
2026-12-19,6689221.931250472,-15997980.126996746,-9308758.195746275,272.1099853515625,2026-09-25,372.1099853515625
2026-12-23,0.0,0.0,0.0,272.1099853515625,2026-09-25,372.1099853515625
2026-12-25,0.0,-8345.419432376806,-8345.419432376806,272.1099853515625,2026-09-25,372.1099853515625
2026-12-31,0.0,-3936.2661242395584,-3936.2661242395584,272.1099853515625,2026-09-25,372.1099853515625
2027-01-16,8671632.342381421,-17312357.178491905,-8640724.836110482,272.1099853515625,2026-09-25,372.1099853515625
2027-01-20,227347.29834113218,-1772652.7016588678,-1545305.4033177358,272.1099853515625,2026-09-25,372.1099853515625
2027-01-30,0.0,0.0,0.0,272.1099853515625,2026-09-25,372.1099853515625
2027-02-20,349687.68573539605,-1486731.532101851,-1137043.8463664548,272.1099853515625,2026-09-25,372.1099853515625
2027-03-20,1515375.8696230913,-5814525.300296879,-4299149.430673788,272.1099853515625,2026-09-25,372.1099853515625
2027-06-18,4704985.271552086,-8147509.401886835,-3442524.130334749,272.1099853515625,2026-09-25,372.1099853515625
2027-09-18,864197.9103199787,-1831823.1723407344,-967625.2620207556,272.1099853515625,2026-09-25,372.1099853515625
2027-12-18,10911333.643016394,-6334767.631930489,4576566.011085905,272.1099853515625,2026-09-25,372.1099853515625
2028-01-22,3195207.8696922488,-4324012.4900163505,-1128804.6203241013,272.1099853515625,2026-09-25,372.1099853515625
2028-06-17,1624157.4006980266,-1800641.0745898138,-176483.67389178716,272.1099853515625,2026-09-25,372.1099853515625
2028-12-16,5743127.426225348,-7338146.840806044,-1595019.4145806949,272.1099853515625,2026-09-25,372.1099853515625
2029-01-10,0.0,0.0,0.0,272.1099853515625,2026-09-25,372.1099853515625
2029-01-20,117482.98456679731,-101731.7970867053,15751.187480092005,272.1099853515625,2026-09-25,372.1099853515625
