Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-25,0.0004752363781761078,-41640.64645830293,-41640.645983066555,980.530029296875,2026-09-24,1080.530029296875
2026-09-26,1986573.7761168375,-3351070.164419996,-1364496.3883031588,980.530029296875,2026-09-24,1080.530029296875
2026-09-29,454690.3642508136,-722643.3370762062,-267952.9728253927,980.530029296875,2026-09-24,1080.530029296875
2026-10-01,5.812433202839077,-0.908369535235701,4.904063667603376,980.530029296875,2026-09-24,1080.530029296875
2026-10-03,2595588.843501617,-1342064.2554961417,1253524.5880054752,980.530029296875,2026-09-24,1080.530029296875
2026-10-06,87779.23882050808,-77153.1773679275,10626.06145258058,980.530029296875,2026-09-24,1080.530029296875
2026-10-07,172200.36045192264,-87799.63954807736,84400.72090384527,980.530029296875,2026-09-24,1080.530029296875
2026-10-09,720.5482458725354,0.0,720.5482458725354,980.530029296875,2026-09-24,1080.530029296875
2026-10-10,762005.5575713775,-505183.52868943213,256822.02888194539,980.530029296875,2026-09-24,1080.530029296875
2026-10-13,0.0,-89.62680346415367,-89.62680346415367,980.530029296875,2026-09-24,1080.530029296875
2026-10-17,6590067.904201011,-3374637.4336809423,3215430.4705200684,980.530029296875,2026-09-24,1080.530029296875
2026-10-21,56573.942490732836,-57826.057509267164,-1252.1150185343286,980.530029296875,2026-09-24,1080.530029296875
2026-10-24,363937.4128038072,-317850.01432574354,46087.39847806359,980.530029296875,2026-09-24,1080.530029296875
2026-10-29,917.2248961466889,0.0,917.2248961466889,980.530029296875,2026-09-24,1080.530029296875
2026-10-30,209253.94838899164,-205746.05161100836,3507.896777983289,980.530029296875,2026-09-24,1080.530029296875
2026-10-31,407107.5700948775,-262789.7511366559,144317.8189582216,980.530029296875,2026-09-24,1080.530029296875
2026-11-05,533.8950571228968,0.0,533.8950571228968,980.530029296875,2026-09-24,1080.530029296875
2026-11-07,10318.777035890897,-19681.222964109103,-9362.445928218207,980.530029296875,2026-09-24,1080.530029296875
