Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-26,1496243.5704853283,-6459437.023257318,-4963193.45277199,530.6300048828125,2026-09-25,630.6300048828125
2026-09-29,74578.94694302315,-1889545.9124505199,-1814966.9655074968,530.6300048828125,2026-09-25,630.6300048828125
2026-09-30,63967.4326815271,-32132.5673184729,31834.8653630542,530.6300048828125,2026-09-25,630.6300048828125
2026-10-01,51479.09421086253,-862198.4765750972,-810719.3823642347,530.6300048828125,2026-09-25,630.6300048828125
2026-10-02,26604.1048452972,-80395.89515470281,-53791.79030940561,530.6300048828125,2026-09-25,630.6300048828125
2026-10-03,3249319.0317850225,-3327382.003333803,-78062.97154877991,530.6300048828125,2026-09-25,630.6300048828125
2026-10-06,13410.513771198403,-247163.903103927,-233753.3893327286,530.6300048828125,2026-09-25,630.6300048828125
2026-10-08,954.6872173101651,-12961.462163395328,-12006.774946085165,530.6300048828125,2026-09-25,630.6300048828125
2026-10-09,55.88082296851364,0.0,55.88082296851364,530.6300048828125,2026-09-25,630.6300048828125
2026-10-10,904135.4707627443,-1175721.9189888705,-271586.448226126,530.6300048828125,2026-09-25,630.6300048828125
2026-10-17,9648890.295925226,-5390367.975663469,4258522.320261756,530.6300048828125,2026-09-25,630.6300048828125
2026-10-24,1117564.667242143,-1107483.592506538,10081.074735604929,530.6300048828125,2026-09-25,630.6300048828125
2026-10-31,219218.7131699304,-394293.5927148434,-175074.87954491304,530.6300048828125,2026-09-25,630.6300048828125
2026-11-03,70922.4480699771,-229077.5519300229,-158155.10386004578,530.6300048828125,2026-09-25,630.6300048828125
2026-11-04,1411121.8641165388,-820678.1358834612,590443.7282330776,530.6300048828125,2026-09-25,630.6300048828125
2026-11-07,26485.519443390778,-35390.9599786449,-8905.440535254123,530.6300048828125,2026-09-25,630.6300048828125
2026-11-21,7108251.203773312,-1657678.891346835,5450572.312426477,530.6300048828125,2026-09-25,630.6300048828125
2026-12-19,11741089.297614403,-1246344.0581640054,10494745.239450397,530.6300048828125,2026-09-25,630.6300048828125
2026-12-29,0.0,-0.600283537669465,-0.600283537669465,530.6300048828125,2026-09-25,630.6300048828125
2027-01-15,4445557.184333408,-1244442.8156665917,3201114.3686668165,530.6300048828125,2026-09-25,630.6300048828125
2027-01-16,24682914.349236652,-2014731.4568955563,22668182.892341096,530.6300048828125,2026-09-25,630.6300048828125
2027-01-20,1413693.0682458046,-86306.93175419522,1327386.1364916095,530.6300048828125,2026-09-25,630.6300048828125
2027-02-20,892954.8317987691,-472832.3949550793,420122.43684368965,530.6300048828125,2026-09-25,630.6300048828125
2027-03-05,137654.19115708585,0.0,137654.19115708585,530.6300048828125,2026-09-25,630.6300048828125
2027-03-20,3293583.120881604,-1193919.2648790814,2099663.8560025226,530.6300048828125,2026-09-25,630.6300048828125
2027-03-26,0.0,-67.42528242200441,-67.42528242200441,530.6300048828125,2026-09-25,630.6300048828125
2027-03-30,0.0,-16.53037638747901,-16.53037638747901,530.6300048828125,2026-09-25,630.6300048828125
2027-04-17,241649.25218454655,-182128.62841449442,59520.623770052116,530.6300048828125,2026-09-25,630.6300048828125
2027-06-18,5894036.212005755,-1760768.774285361,4133267.4377203938,530.6300048828125,2026-09-25,630.6300048828125
2027-06-30,0.0,-4493.163088589631,-4493.163088589631,530.6300048828125,2026-09-25,630.6300048828125
2027-09-18,2006208.5887841687,-728440.8030439392,1277767.7857402295,530.6300048828125,2026-09-25,630.6300048828125
2027-09-28,48109.5296667199,0.0,48109.5296667199,530.6300048828125,2026-09-25,630.6300048828125
2027-12-18,6873861.086089302,-673892.6008978726,6199968.48519143,530.6300048828125,2026-09-25,630.6300048828125
2028-01-22,7340579.373840329,-1592763.4409866289,5747815.9328537,530.6300048828125,2026-09-25,630.6300048828125
2028-01-25,394532.92013642733,-687628.5445801654,-293095.6244437381,530.6300048828125,2026-09-25,630.6300048828125
2028-02-29,5730.871389502932,0.0,5730.871389502932,530.6300048828125,2026-09-25,630.6300048828125
2028-06-17,1626150.6073837487,-535863.1330237748,1090287.474359974,530.6300048828125,2026-09-25,630.6300048828125
2028-12-16,6671714.569765931,-1006790.3024707079,5664924.267295224,530.6300048828125,2026-09-25,630.6300048828125
2029-01-20,223257.17918944015,-54049.284245416,169207.89494402416,530.6300048828125,2026-09-25,630.6300048828125
2029-12-22,10653.987380997034,-746.0126190029658,9907.974761994068,530.6300048828125,2026-09-25,630.6300048828125
2030-01-19,10529.42430480366,0.0,10529.42430480366,530.6300048828125,2026-09-25,630.6300048828125
2031-01-18,9653.674693166005,0.0,9653.674693166005,530.6300048828125,2026-09-25,630.6300048828125
2026-09-26,4543628.136777707,-4135898.046907254,407730.0898704536,580.6300048828125,2026-09-25,630.6300048828125
2026-09-29,279371.7060305328,-1066706.4965657461,-787334.7905352134,580.6300048828125,2026-09-25,630.6300048828125
2026-09-30,93339.18496341893,-2760.815036581065,90578.36992683786,580.6300048828125,2026-09-25,630.6300048828125
2026-10-01,177418.39982057817,-458248.5710022773,-280830.17118169914,580.6300048828125,2026-09-25,630.6300048828125
