Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-19,8389845.992967533,-10377302.898659958,-1987456.9056924242,445.09002685546875,2026-09-17,545.0900268554688
2026-09-22,8774.966056472875,-595700.3843602374,-586925.4183037645,445.09002685546875,2026-09-17,545.0900268554688
2026-09-23,759.5790346358299,-120340.42096536419,-119580.84193072836,445.09002685546875,2026-09-17,545.0900268554688
2026-09-24,6803.422435002837,-197972.77283750923,-191169.3504025064,445.09002685546875,2026-09-17,545.0900268554688
2026-09-25,11.249339023674409,-96188.75066097632,-96177.50132195264,445.09002685546875,2026-09-17,545.0900268554688
2026-09-26,259579.88405996,-1379190.7140224092,-1119610.8299624494,445.09002685546875,2026-09-17,545.0900268554688
2026-09-29,5431.564615429024,-42908.157828615294,-37476.593213186265,445.09002685546875,2026-09-17,545.0900268554688
2026-09-30,6099.526786477028,-90000.47321352297,-83900.94642704594,445.09002685546875,2026-09-17,545.0900268554688
2026-10-01,1788.3112634411125,-52120.7298938984,-50332.41863045729,445.09002685546875,2026-09-17,545.0900268554688
2026-10-02,1679.7160846958072,-105320.28391530419,-103640.56783060837,445.09002685546875,2026-09-17,545.0900268554688
2026-10-03,1273658.7944682376,-2226803.4173033154,-953144.622835078,445.09002685546875,2026-09-17,545.0900268554688
2026-10-09,6.233341594952162,0.0,6.233341594952162,445.09002685546875,2026-09-17,545.0900268554688
2026-10-10,153546.80805141907,-452438.739517383,-298891.9314659639,445.09002685546875,2026-09-17,545.0900268554688
2026-10-17,4237881.846308871,-6328423.330785128,-2090541.4844762576,445.09002685546875,2026-09-17,545.0900268554688
2026-10-24,362437.68671681464,-698793.1929225143,-336355.50620569976,445.09002685546875,2026-09-17,545.0900268554688
2026-10-31,32239.110927638554,-85860.67849386139,-53621.567566222824,445.09002685546875,2026-09-17,545.0900268554688
2026-11-04,606771.1008771234,-1625028.8991228766,-1018257.7982457534,445.09002685546875,2026-09-17,545.0900268554688
2026-11-21,5943101.030722805,-2245787.834558545,3697313.19616426,445.09002685546875,2026-09-17,545.0900268554688
2026-12-19,10282991.825219622,-1756612.9521055603,8526378.87311406,445.09002685546875,2026-09-17,545.0900268554688
2026-12-29,0.0,-8.76865601507147,-8.76865601507147,445.09002685546875,2026-09-17,545.0900268554688
2027-01-15,3912908.753905246,-1777091.246094754,2135817.507810492,445.09002685546875,2026-09-17,545.0900268554688
2027-01-16,22401205.55321026,-3250123.487351342,19151082.06585892,445.09002685546875,2026-09-17,545.0900268554688
2027-01-20,1254539.9982451512,-245460.00175484878,1009079.9964903025,445.09002685546875,2026-09-17,545.0900268554688
2027-02-20,427324.0488820715,-702370.7494461937,-275046.7005641222,445.09002685546875,2026-09-17,545.0900268554688
2027-03-05,135611.22154852268,0.0,135611.22154852268,445.09002685546875,2026-09-17,545.0900268554688
2027-03-20,2453113.8021052917,-1722787.6646677426,730326.137437549,445.09002685546875,2026-09-17,545.0900268554688
2027-03-26,0.0,-244.36708018681736,-244.36708018681736,445.09002685546875,2026-09-17,545.0900268554688
2027-03-30,0.0,-68.66363396693284,-68.66363396693284,445.09002685546875,2026-09-17,545.0900268554688
2027-04-17,130615.87272821245,-211416.3374320579,-80800.46470384543,445.09002685546875,2026-09-17,545.0900268554688
2027-06-18,4913929.802308993,-2280256.79429093,2633673.0080180634,445.09002685546875,2026-09-17,545.0900268554688
2027-06-30,0.0,-6758.560405960117,-6758.560405960117,445.09002685546875,2026-09-17,545.0900268554688
2027-09-18,1466950.6882995204,-942888.7269501617,524061.96134935867,445.09002685546875,2026-09-17,545.0900268554688
2027-12-18,6090770.692475671,-918148.1233945286,5172622.569081142,445.09002685546875,2026-09-17,545.0900268554688
2028-01-22,6272987.326221802,-2033459.3518985393,4239527.974323262,445.09002685546875,2026-09-17,545.0900268554688
2028-02-29,3900.2050594940383,0.0,3900.2050594940383,445.09002685546875,2026-09-17,545.0900268554688
2028-06-17,1105818.2103460892,-647839.7753939327,457978.43495215644,445.09002685546875,2026-09-17,545.0900268554688
2028-12-16,6069379.636236993,-1223598.9380276075,4845780.698209385,445.09002685546875,2026-09-17,545.0900268554688
2029-01-20,39266.746296438476,-8620.844699039257,30645.90159739922,445.09002685546875,2026-09-17,545.0900268554688
2029-12-22,10361.641906159519,-1038.3580938404825,9323.283812319036,445.09002685546875,2026-09-17,545.0900268554688
2030-01-19,10035.018454740693,0.0,10035.018454740693,445.09002685546875,2026-09-17,545.0900268554688
2031-01-18,9254.395349352435,0.0,9254.395349352435,445.09002685546875,2026-09-17,545.0900268554688
2026-09-19,13728865.31450361,-3282934.875295641,10445930.43920797,495.09002685546875,2026-09-17,545.0900268554688
2026-09-22,103099.8868310877,-286847.67703857424,-183747.79020748657,495.09002685546875,2026-09-17,545.0900268554688
2026-09-23,23496.809077031063,-97603.19092296893,-74106.38184593787,495.09002685546875,2026-09-17,545.0900268554688
2026-09-24,50586.48950332071,-87985.53730803456,-37399.04780471385,495.09002685546875,2026-09-17,545.0900268554688
2026-09-25,1131.4686233420161,-95068.53137665798,-93937.06275331596,495.09002685546875,2026-09-17,545.0900268554688
2026-09-26,806935.7391026526,-497437.89978787344,309497.83931477927,495.09002685546875,2026-09-17,545.0900268554688
2026-09-29,27078.838243851045,-23564.723033858598,3514.1152099924475,495.09002685546875,2026-09-17,545.0900268554688
2026-09-30,32525.949493632957,-63574.05050636704,-31048.101012734085,495.09002685546875,2026-09-17,545.0900268554688
2026-10-01,8771.857558346617,-33521.277113083015,-24749.4195547364,495.09002685546875,2026-09-17,545.0900268554688
2026-10-02,14077.43350713951,-92922.5664928605,-78845.132985721,495.09002685546875,2026-09-17,545.0900268554688
2026-10-03,2506426.5262318077,-826412.032937258,1680014.4932945499,495.09002685546875,2026-09-17,545.0900268554688
2026-10-09,31.203699637255088,0.0,31.203699637255088,495.09002685546875,2026-09-17,545.0900268554688
2026-10-10,380303.297232964,-218054.8457811927,162248.45145177134,495.09002685546875,2026-09-17,545.0900268554688
2026-10-17,6759121.961921502,-3588310.8836225546,3170811.0782989473,495.09002685546875,2026-09-17,545.0900268554688
2026-10-24,697391.2789326521,-427969.93938874087,269421.3395439113,495.09002685546875,2026-09-17,545.0900268554688
2026-10-31,64940.704924520396,-52075.83344403843,12864.871480481974,495.09002685546875,2026-09-17,545.0900268554688
2026-11-04,1081150.7270797822,-1150649.2729202178,-69498.54584043549,495.09002685546875,2026-09-17,545.0900268554688
