Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-25,3.766812038080086e-127,-728900.0,-728900.0,235.92001342773438,2026-09-24,335.9200134277344
2026-09-26,15581.856120101313,-12056444.844889507,-12040862.988769405,235.92001342773438,2026-09-24,335.9200134277344
2026-09-29,1.6719057735435583,-651897.9118893162,-651896.2399835426,235.92001342773438,2026-09-24,335.9200134277344
2026-09-30,1.455975009921972e-12,-720900.000000006,-720900.000000006,235.92001342773438,2026-09-24,335.9200134277344
2026-10-01,0.263977018835168,-880477.1594764495,-880476.8954994306,235.92001342773438,2026-09-24,335.9200134277344
2026-10-02,2.8583792866532123e-10,-399999.9999999997,-399999.9999999994,235.92001342773438,2026-09-24,335.9200134277344
2026-10-03,5338.9127243752,-11261239.899192795,-11255900.98646842,235.92001342773438,2026-09-24,335.9200134277344
2026-10-06,0.000264693106633254,-1221899.9999022128,-1221899.9996375195,235.92001342773438,2026-09-24,335.9200134277344
2026-10-08,0.008548383357703887,-131699.99999798395,-131699.9914496006,235.92001342773438,2026-09-24,335.9200134277344
2026-10-09,2.4526083276674363e-15,0.0,2.4526083276674363e-15,235.92001342773438,2026-09-24,335.9200134277344
2026-10-10,5941.517950632335,-5255895.776015061,-5249954.258064428,235.92001342773438,2026-09-24,335.9200134277344
2026-10-14,5.218344210283172e-06,-932699.9999947817,-932699.9999895634,235.92001342773438,2026-09-24,335.9200134277344
2026-10-16,0.010564009731295537,-232499.98943599025,-232499.97887198054,235.92001342773438,2026-09-24,335.9200134277344
2026-10-17,663673.1280170511,-43767842.263414405,-43104169.13539735,235.92001342773438,2026-09-24,335.9200134277344
2026-10-21,5.627064227369664e-07,-542.4569587879,-542.4569582251936,235.92001342773438,2026-09-24,335.9200134277344
2026-10-24,8373.073813653771,-2548498.6829566103,-2540125.6091429563,235.92001342773438,2026-09-24,335.9200134277344
2026-10-28,123.62222168513351,-1094276.3784437196,-1094152.7562220346,235.92001342773438,2026-09-24,335.9200134277344
2026-10-31,4092.4271124123065,-828289.0452975449,-824196.6181851326,235.92001342773438,2026-09-24,335.9200134277344
2026-11-03,0.28241112341859287,-249999.71758887655,-249999.43517775313,235.92001342773438,2026-09-24,335.9200134277344
2026-11-06,0.00027236197851109435,0.0,0.00027236197851109435,235.92001342773438,2026-09-24,335.9200134277344
2026-11-07,0.2994054000920546,-79999.73110139507,-79999.43169599498,235.92001342773438,2026-09-24,335.9200134277344
2026-11-14,0.9076077902494943,-59999.09239220975,-59998.1847844195,235.92001342773438,2026-09-24,335.9200134277344
2026-11-21,966586.7998045932,-13818370.910581047,-12851784.110776452,235.92001342773438,2026-09-24,335.9200134277344
2026-11-25,0.005227639834708814,0.0,0.005227639834708814,235.92001342773438,2026-09-24,335.9200134277344
2026-12-04,0.20736812675005678,0.0,0.20736812675005678,235.92001342773438,2026-09-24,335.9200134277344
2026-12-05,0.002629897526432187,0.0,0.002629897526432187,235.92001342773438,2026-09-24,335.9200134277344
2026-12-09,0.04306386301238201,0.0,0.04306386301238201,235.92001342773438,2026-09-24,335.9200134277344
2026-12-11,0.009470834901245426,-11265.440973226145,-11265.431502391244,235.92001342773438,2026-09-24,335.9200134277344
2026-12-19,5784163.543220959,-19827036.736651637,-14042873.193430679,235.92001342773438,2026-09-24,335.9200134277344
2026-12-23,3005.6392682648266,-1996994.360731735,-1993988.72146347,235.92001342773438,2026-09-24,335.9200134277344
2027-01-16,8315164.471062433,-29708304.019939546,-21393139.54887711,235.92001342773438,2026-09-24,335.9200134277344
2027-01-20,14318.209432772219,-1985681.7905672276,-1971363.5811344555,235.92001342773438,2026-09-24,335.9200134277344
2027-01-21,0.6853639757666149,-5938.489048035885,-5937.803684060119,235.92001342773438,2026-09-24,335.9200134277344
2027-01-23,20038.82743274683,0.0,20038.82743274683,235.92001342773438,2026-09-24,335.9200134277344
2027-02-20,585231.8857345022,-4361985.646101611,-3776753.7603671085,235.92001342773438,2026-09-24,335.9200134277344
2027-03-20,691997.2685685338,-7463956.911319679,-6771959.642751145,235.92001342773438,2026-09-24,335.9200134277344
2027-04-17,91665.6175354857,-850755.1827506948,-759089.565215209,235.92001342773438,2026-09-24,335.9200134277344
2027-06-18,3463118.624020308,-6330616.72564675,-2867498.101626442,235.92001342773438,2026-09-24,335.9200134277344
2027-07-31,75.38909568931152,-10746.04399852696,-10670.654902837648,235.92001342773438,2026-09-24,335.9200134277344
2027-08-17,0.0,0.0,0.0,235.92001342773438,2026-09-24,335.9200134277344
2027-08-21,2424.627171776568,0.0,2424.627171776568,235.92001342773438,2026-09-24,335.9200134277344
2027-09-18,693596.8437192778,-2372325.1400401234,-1678728.2963208458,235.92001342773438,2026-09-24,335.9200134277344
2027-12-18,3301198.648319191,-3086887.096725576,214311.5515936147,235.92001342773438,2026-09-24,335.9200134277344
