Date,Symbol,Price,Volume,IV,-100.0,-50.0,-20.0,0.0,20.0,50.0,100.0
2026-09-17,SPCX,150.8800048828125,108312800,51.94,-328979700.82138884,-221686137.3451989,-111398160.2672897,43612143.382819645,93172985.28074172,157482734.59104282,212101083.18670785
