Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-25,3.717394556349546e-300,-1068500.0,-1068500.0,27.389999389648438,2026-09-24,127.38999938964844
2026-09-26,0.17254095968337987,-14522333.750658736,-14522333.578117777,27.389999389648438,2026-09-24,127.38999938964844
2026-09-29,6.334950892154511e-10,-1319900.0,-1319899.9999999993,27.389999389648438,2026-09-24,127.38999938964844
2026-10-01,1.4840180879443314e-06,-1109099.9999997888,-1109099.9999983048,27.389999389648438,2026-09-24,127.38999938964844
2026-10-03,3.1697856796448584e-06,-20351699.99995236,-20351699.999949194,27.389999389648438,2026-09-24,127.38999938964844
2026-10-06,2.4557955277369647e-05,-238399.99999999313,-238399.9999754352,27.389999389648438,2026-09-24,127.38999938964844
2026-10-09,1.476213812941969e-20,0.0,1.476213812941969e-20,27.389999389648438,2026-09-24,127.38999938964844
2026-10-10,0.034189840521945035,-8721899.824041285,-8721899.789851444,27.389999389648438,2026-09-24,127.38999938964844
2026-10-13,0.0,-80399.99999999997,-80399.99999999997,27.389999389648438,2026-09-24,127.38999938964844
2026-10-14,4.357601949994197e-06,-6623499.999995642,-6623499.999991285,27.389999389648438,2026-09-24,127.38999938964844
2026-10-17,19675.150847075947,-41935813.34534117,-41916138.19449409,27.389999389648438,2026-09-24,127.38999938964844
2026-10-21,7.203691700795519e-05,-1743199.9817538203,-1743199.9816817835,27.389999389648438,2026-09-24,127.38999938964844
2026-10-24,5357763.105865176,-2322059.7920667087,3035703.3137984676,27.389999389648438,2026-09-24,127.38999938964844
2026-10-28,0.07914765517455874,-1762199.9208523447,-1762199.8417046894,27.389999389648438,2026-09-24,127.38999938964844
2026-10-31,12.688220753489412,-1907872.1366353873,-1907859.448414634,27.389999389648438,2026-09-24,127.38999938964844
2026-11-04,1.4198181917287285,-5407398.580181808,-5407397.160363616,27.389999389648438,2026-09-24,127.38999938964844
2026-11-21,203949.66500736494,-24417418.331360627,-24213468.66635326,27.389999389648438,2026-09-24,127.38999938964844
2026-12-19,5367185.383556281,-29978655.77449518,-24611470.3909389,27.389999389648438,2026-09-24,127.38999938964844
2027-01-16,7708323.364992534,-38638118.90348689,-30929795.53849436,27.389999389648438,2026-09-24,127.38999938964844
2027-02-20,19883.56101179733,-8887808.613917705,-8867925.052905908,27.389999389648438,2026-09-24,127.38999938964844
2027-03-19,2725.940349125393,-497274.05965087464,-494548.1193017492,27.389999389648438,2026-09-24,127.38999938964844
2027-03-20,882151.7518792838,-16578363.907705441,-15696212.155826157,27.389999389648438,2026-09-24,127.38999938964844
2027-04-17,30199.598170080528,-3755469.451361401,-3725269.853191321,27.389999389648438,2026-09-24,127.38999938964844
2027-04-24,14.474859963983516,0.0,14.474859963983516,27.389999389648438,2026-09-24,127.38999938964844
2027-06-18,409218.6952754182,-16790083.74662123,-16380865.051345812,27.389999389648438,2026-09-24,127.38999938964844
2027-09-18,109180.3713354359,-3629757.152350404,-3520576.781014968,27.389999389648438,2026-09-24,127.38999938964844
2027-12-18,6169218.051733497,-6116218.559985135,52999.49174836179,27.389999389648438,2026-09-24,127.38999938964844
2028-01-22,4962184.770296833,-10117059.78854823,-5154875.018251397,27.389999389648438,2026-09-24,127.38999938964844
2028-02-29,4136.30999091014,0.0,4136.30999091014,27.389999389648438,2026-09-24,127.38999938964844
2028-08-16,3025840.590565864,0.0,3025840.590565864,27.389999389648438,2026-09-24,127.38999938964844
2028-08-23,1672148.2091632187,-8446879.297438523,-6774731.088275304,27.389999389648438,2026-09-24,127.38999938964844
2028-08-29,2629771.072223327,-793384.978877951,1836386.0933453762,27.389999389648438,2026-09-24,127.38999938964844
2028-12-16,2769802.1923029795,-4459980.902381513,-1690178.7100785337,27.389999389648438,2026-09-24,127.38999938964844
2029-01-20,150405.27985795308,-221423.03202049408,-71017.752162541,27.389999389648438,2026-09-24,127.38999938964844
2029-12-22,27917.473128579906,-10482.526871420096,17434.946257159812,27.389999389648438,2026-09-24,127.38999938964844
2030-01-19,17456.111108431593,-45788.397860922814,-28332.28675249122,27.389999389648438,2026-09-24,127.38999938964844
2026-09-25,3.4404431064465254e-19,-1068500.0,-1068500.0,77.38999938964844,2026-09-24,127.38999938964844
2026-09-26,121868.88141268106,-12337095.918948608,-12215227.037535926,77.38999938964844,2026-09-24,127.38999938964844
2026-09-29,6454.759543857476,-1267914.9724664234,-1261460.2129225659,77.38999938964844,2026-09-24,127.38999938964844
2026-10-01,12933.890692712623,-1098862.3235510904,-1085928.4328583777,77.38999938964844,2026-09-24,127.38999938964844
2026-10-03,269608.7303555277,-15017078.073677825,-14747469.343322298,77.38999938964844,2026-09-24,127.38999938964844
2026-10-06,2751.208655722776,-234993.1170664708,-232241.908410748,77.38999938964844,2026-09-24,127.38999938964844
2026-10-09,1.623532152771016,0.0,1.623532152771016,77.38999938964844,2026-09-24,127.38999938964844
2026-10-10,447126.1663813649,-6364663.303796986,-5917537.137415621,77.38999938964844,2026-09-24,127.38999938964844
2026-10-13,0.0,-78131.4101863515,-78131.4101863515,77.38999938964844,2026-09-24,127.38999938964844
2026-10-14,715929.3498724189,-5907570.650127581,-5191641.300255163,77.38999938964844,2026-09-24,127.38999938964844
2026-10-17,6128479.893311947,-27087311.27454071,-20958831.381228767,77.38999938964844,2026-09-24,127.38999938964844
2026-10-21,169580.78748214527,-1548703.1245125856,-1379122.3370304403,77.38999938964844,2026-09-24,127.38999938964844
2026-10-24,10694489.237911148,-1640745.8754636901,9053743.362447457,77.38999938964844,2026-09-24,127.38999938964844
2026-10-28,424903.8690029116,-1337296.1309970885,-912392.2619941769,77.38999938964844,2026-09-24,127.38999938964844
2026-10-31,181885.26654561088,-1418928.5736922624,-1237043.3071466517,77.38999938964844,2026-09-24,127.38999938964844
2026-11-04,1163931.5990256323,-4243468.400974368,-3079536.8019487355,77.38999938964844,2026-09-24,127.38999938964844
2026-11-21,11874349.859682733,-12445850.778936652,-571500.9192539188,77.38999938964844,2026-09-24,127.38999938964844
2026-12-19,27979005.43510613,-8486692.8736933,19492312.56141283,77.38999938964844,2026-09-24,127.38999938964844
2027-01-16,29628964.53663083,-12888993.585335525,16739970.951295305,77.38999938964844,2026-09-24,127.38999938964844
2027-02-20,1103705.1550897546,-3654114.7816993305,-2550409.626609576,77.38999938964844,2026-09-24,127.38999938964844
2027-03-19,153417.21569828724,-346582.78430171276,-193165.56860342552,77.38999938964844,2026-09-24,127.38999938964844
2027-03-20,6347451.731985218,-7040512.688791574,-693060.9568063559,77.38999938964844,2026-09-24,127.38999938964844
