Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-19,147916.13707506296,-127293812.20137902,-127145896.06430395,113.89999389648438,2026-09-17,213.89999389648438
2026-09-22,1700.9881996836202,-3148899.677885706,-3147198.6896860222,113.89999389648438,2026-09-17,213.89999389648438
2026-09-24,116.38224931291123,-1214017.3874301966,-1213901.0051808837,113.89999389648438,2026-09-17,213.89999389648438
2026-09-26,4198.043875794324,-19449836.851382595,-19445638.8075068,113.89999389648438,2026-09-17,213.89999389648438
2026-09-29,1.895473373020166e-08,-1055499.8084420022,-1055499.8084419833,113.89999389648438,2026-09-17,213.89999389648438
2026-10-01,1.4482165261041382e-11,-149646.89646521932,-149646.89646521932,113.89999389648438,2026-09-17,213.89999389648438
2026-10-03,4229.72710384358,-18365467.133581955,-18361237.40647811,113.89999389648438,2026-09-17,213.89999389648438
2026-10-06,7.793509473519676e-17,0.0,7.793509473519676e-17,113.89999389648438,2026-09-17,213.89999389648438
2026-10-08,8.353147732759512e-17,0.0,8.353147732759512e-17,113.89999389648438,2026-09-17,213.89999389648438
2026-10-09,9.389656592103076e-20,0.0,9.389656592103076e-20,113.89999389648438,2026-09-17,213.89999389648438
2026-10-10,2792.6447369521297,-11724520.464728534,-11721727.819991583,113.89999389648438,2026-09-17,213.89999389648438
2026-10-17,131367.85943213615,-78362298.9032508,-78230931.04381867,113.89999389648438,2026-09-17,213.89999389648438
2026-10-24,337.16112924818964,-2794912.2790730563,-2794575.117943808,113.89999389648438,2026-09-17,213.89999389648438
2026-10-27,0.0,-211699.99999794117,-211699.99999794117,113.89999389648438,2026-09-17,213.89999389648438
2026-10-28,0.8071595472661753,-3268299.192840453,-3268298.3856809055,113.89999389648438,2026-09-17,213.89999389648438
2026-10-30,0.0004270749177422652,-83699.99957439653,-83699.9991473216,113.89999389648438,2026-09-17,213.89999389648438
2026-10-31,6252.004351538335,-1013192.2602292149,-1006940.2558776765,113.89999389648438,2026-09-17,213.89999389648438
2026-11-05,2.5531811416869404e-06,0.0,2.5531811416869404e-06,113.89999389648438,2026-09-17,213.89999389648438
2026-11-07,0.004024421295780988,-199999.9959864852,-199999.9919620639,113.89999389648438,2026-09-17,213.89999389648438
2026-11-13,0.00010673306665160297,0.0,0.00010673306665160297,113.89999389648438,2026-09-17,213.89999389648438
2026-11-21,173484.19730571355,-49438534.7215867,-49265050.52428098,113.89999389648438,2026-09-17,213.89999389648438
2026-11-25,2.370193808405204e-05,0.0,2.370193808405204e-05,113.89999389648438,2026-09-17,213.89999389648438
2026-12-05,8.12460390761648e-05,0.0,8.12460390761648e-05,113.89999389648438,2026-09-17,213.89999389648438
2026-12-19,26886930.815253925,-64468466.14526332,-37581535.3300094,113.89999389648438,2026-09-17,213.89999389648438
2026-12-29,0.0,0.0,0.0,113.89999389648438,2026-09-17,213.89999389648438
2027-01-07,463.80461711409254,-138078.80872178625,-137615.00410467215,113.89999389648438,2026-09-17,213.89999389648438
2027-01-16,14878974.687212026,-88847391.031008,-73968416.34379598,113.89999389648438,2026-09-17,213.89999389648438
2027-01-30,0.0,-9050.324108165423,-9050.324108165423,113.89999389648438,2026-09-17,213.89999389648438
2027-02-20,141414.94160713258,-8431944.584275808,-8290529.642668676,113.89999389648438,2026-09-17,213.89999389648438
2027-03-11,4.617008052873901,-7928.740157966385,-7924.123149913511,113.89999389648438,2026-09-17,213.89999389648438
2027-03-12,0.0,-422173.82779856044,-422173.82779856044,113.89999389648438,2026-09-17,213.89999389648438
2027-03-17,0.0,-36460.320924142194,-36460.320924142194,113.89999389648438,2026-09-17,213.89999389648438
2027-03-20,1013825.4822190645,-30361054.39388276,-29347228.911663692,113.89999389648438,2026-09-17,213.89999389648438
2027-03-30,0.0,-26828.143544836777,-26828.143544836777,113.89999389648438,2026-09-17,213.89999389648438
2027-04-06,0.0,-17444.033763031224,-17444.033763031224,113.89999389648438,2026-09-17,213.89999389648438
2027-04-17,14168.20350185561,-1449090.9775645698,-1434922.774062714,113.89999389648438,2026-09-17,213.89999389648438
2027-04-27,12.349514348964302,-11186.650404157974,-11174.30088980901,113.89999389648438,2026-09-17,213.89999389648438
2027-06-18,5216590.563613159,-43369538.482827015,-38152947.919213854,113.89999389648438,2026-09-17,213.89999389648438
2027-07-02,104.89510924364664,-30455.308935720503,-30350.413826476855,113.89999389648438,2026-09-17,213.89999389648438
2027-07-03,30.638356592520182,-18526.494434530403,-18495.856077937886,113.89999389648438,2026-09-17,213.89999389648438
2027-07-17,0.0,0.0,0.0,113.89999389648438,2026-09-17,213.89999389648438
2027-08-18,162.84008112703586,-9000.991128121817,-8838.15104699478,113.89999389648438,2026-09-17,213.89999389648438
2027-08-21,41.520828421876594,0.0,41.520828421876594,113.89999389648438,2026-09-17,213.89999389648438
2027-09-18,850052.0809471839,-9228804.665810186,-8378752.584863002,113.89999389648438,2026-09-17,213.89999389648438
2027-09-25,3.138910297716356,0.0,3.138910297716356,113.89999389648438,2026-09-17,213.89999389648438
2027-09-29,0.0,-24029.05106666989,-24029.05106666989,113.89999389648438,2026-09-17,213.89999389648438
2027-12-18,10468448.78188556,-15327334.43563836,-4858885.653752799,113.89999389648438,2026-09-17,213.89999389648438
2028-01-07,2611.210882327049,-63747.65467736544,-61136.443795038394,113.89999389648438,2026-09-17,213.89999389648438
2028-01-22,4595396.13253782,-20169274.932476927,-15573878.799939107,113.89999389648438,2026-09-17,213.89999389648438
2028-02-29,175.9104709788932,0.0,175.9104709788932,113.89999389648438,2026-09-17,213.89999389648438
2028-06-17,1066860.9346518277,-6391551.932466034,-5324690.997814206,113.89999389648438,2026-09-17,213.89999389648438
2028-07-04,1707.4541240120773,-25198.318510805835,-23490.864386793757,113.89999389648438,2026-09-17,213.89999389648438
2028-07-08,5090.466374457387,-18028.867141031547,-12938.40076657416,113.89999389648438,2026-09-17,213.89999389648438
2028-12-16,7058623.499919366,-15591891.370299155,-8533267.870379787,113.89999389648438,2026-09-17,213.89999389648438
2029-01-06,8915.277172929744,-54407.229111805565,-45491.95193887582,113.89999389648438,2026-09-17,213.89999389648438
2029-01-20,122263.63296664372,-247692.99431564697,-125429.36134900324,113.89999389648438,2026-09-17,213.89999389648438
2029-02-17,1785.0192672359183,-8586.291676662115,-6801.272409426197,113.89999389648438,2026-09-17,213.89999389648438
2029-06-16,0.0,-9700.583075795292,-9700.583075795292,113.89999389648438,2026-09-17,213.89999389648438
2029-12-22,9449.447721126153,-25416.721010782818,-15967.273289656665,113.89999389648438,2026-09-17,213.89999389648438
2030-01-19,1775.5229135711115,-5994.641694621111,-4219.11878105,113.89999389648438,2026-09-17,213.89999389648438
2030-02-16,1163.6631996584092,-3985.1505977857237,-2821.4873981273145,113.89999389648438,2026-09-17,213.89999389648438
2030-06-22,0.0,-90229.04753391701,-90229.04753391701,113.89999389648438,2026-09-17,213.89999389648438
2031-01-18,250.44372196252002,-585.3887069396442,-334.94498497712414,113.89999389648438,2026-09-17,213.89999389648438
2031-08-14,318.677130657111,-2392.8869010598996,-2074.2097704027888,113.89999389648438,2026-09-17,213.89999389648438
2026-09-19,3343438.0481626065,-83961712.22013886,-80618274.17197625,163.89999389648438,2026-09-17,213.89999389648438
2026-09-22,2108.904732309247,-3101079.6323486255,-3098970.727616316,163.89999389648438,2026-09-17,213.89999389648438
2026-09-24,1050.7314794563074,-1205432.3130903332,-1204381.581610877,163.89999389648438,2026-09-17,213.89999389648438
2026-09-26,26692.44266717368,-16110617.929797644,-16083925.487130469,163.89999389648438,2026-09-17,213.89999389648438
2026-09-29,202.97625777886333,-1034828.0974906047,-1034625.1212328258,163.89999389648438,2026-09-17,213.89999389648438
2026-10-01,25.371114859446816,-145004.9441499764,-144979.57303511695,163.89999389648438,2026-09-17,213.89999389648438
2026-10-03,253366.15843989459,-16228037.454387669,-15974671.295947773,163.89999389648438,2026-09-17,213.89999389648438
2026-10-06,0.018997033342961597,0.0,0.018997033342961597,163.89999389648438,2026-09-17,213.89999389648438
2026-10-08,0.01610647824487251,0.0,0.01610647824487251,163.89999389648438,2026-09-17,213.89999389648438
2026-10-09,5.193208934419922e-05,0.0,5.193208934419922e-05,163.89999389648438,2026-09-17,213.89999389648438
2026-10-10,42171.26198999498,-10914003.269169029,-10871832.007179033,163.89999389648438,2026-09-17,213.89999389648438
2026-10-17,5621487.730905962,-62038749.43448499,-56417261.70357903,163.89999389648438,2026-09-17,213.89999389648438
2026-10-24,19633.29811745285,-2590874.790042813,-2571241.49192536,163.89999389648438,2026-09-17,213.89999389648438
2026-10-27,0.0,-211640.6224119954,-211640.6224119954,163.89999389648438,2026-09-17,213.89999389648438
2026-10-28,97700.64517160112,-3170599.3548283987,-3072898.709656798,163.89999389648438,2026-09-17,213.89999389648438
2026-10-30,418.27513669698794,-83290.56281671039,-82872.2876800134,163.89999389648438,2026-09-17,213.89999389648438
2026-10-31,22666.038871047134,-882506.3463636608,-859840.3074926137,163.89999389648438,2026-09-17,213.89999389648438
2026-11-05,11.316706058740232,0.0,11.316706058740232,163.89999389648438,2026-09-17,213.89999389648438
2026-11-07,981.165107903721,-199075.64646928062,-198094.4813613769,163.89999389648438,2026-09-17,213.89999389648438
2026-11-13,37.75814700557039,0.0,37.75814700557039,163.89999389648438,2026-09-17,213.89999389648438
2026-11-21,2602881.5315502733,-36896233.92786415,-34293352.396313876,163.89999389648438,2026-09-17,213.89999389648438
2026-11-25,2.810560419325069,0.0,2.810560419325069,163.89999389648438,2026-09-17,213.89999389648438
2026-12-05,3.2400418866304745,0.0,3.2400418866304745,163.89999389648438,2026-09-17,213.89999389648438
2026-12-19,47291511.765774816,-36931059.70612684,10360452.059647981,163.89999389648438,2026-09-17,213.89999389648438
2026-12-29,0.0,0.0,0.0,163.89999389648438,2026-09-17,213.89999389648438
2027-01-07,34990.967045724174,-22457.954259362217,12533.012786361956,163.89999389648438,2026-09-17,213.89999389648438
2027-01-16,38496902.60030569,-47243913.029273935,-8747010.42896825,163.89999389648438,2026-09-17,213.89999389648438
2027-01-30,0.0,-5903.856436714304,-5903.856436714304,163.89999389648438,2026-09-17,213.89999389648438
2027-02-20,910992.2705335948,-5318691.23045725,-4407698.959923656,163.89999389648438,2026-09-17,213.89999389648438
2027-03-11,388.99628766527087,-2649.3149781413954,-2260.3186904761246,163.89999389648438,2026-09-17,213.89999389648438
2027-03-12,0.0,-218583.42144625622,-218583.42144625622,163.89999389648438,2026-09-17,213.89999389648438
2027-03-17,0.0,-13134.998264332116,-13134.998264332116,163.89999389648438,2026-09-17,213.89999389648438
2027-03-20,5277983.796888351,-17572922.8707914,-12294939.07390305,163.89999389648438,2026-09-17,213.89999389648438
