Expiry,callHedge,putHedge,netHedge,Price,ProcDate,ClosePrice
2026-09-24,1121.503236754027,-16381866.485831302,-16380744.982594548,125.50999450683594,2026-09-23,225.50999450683594
2026-09-25,1.841737386136657e-156,-635500.0,-635500.0,125.50999450683594,2026-09-23,225.50999450683594
2026-09-26,14894.215881279539,-30322683.433408298,-30307789.21752702,125.50999450683594,2026-09-23,225.50999450683594
2026-09-29,87.3277911343793,-2698146.523007621,-2698059.1952164867,125.50999450683594,2026-09-23,225.50999450683594
2026-10-01,0.007337831431048427,-1487681.8950414588,-1487681.8877036273,125.50999450683594,2026-09-23,225.50999450683594
2026-10-03,7554.888386557624,-21994996.690814894,-21987441.802428335,125.50999450683594,2026-09-23,225.50999450683594
2026-10-06,3.9465562492036506e-05,-281999.2370194654,-281999.2369799999,125.50999450683594,2026-09-23,225.50999450683594
2026-10-08,2.5836191561756513e-21,0.0,2.5836191561756513e-21,125.50999450683594,2026-09-23,225.50999450683594
2026-10-09,1.3267344942122465e-24,0.0,1.3267344942122465e-24,125.50999450683594,2026-09-23,225.50999450683594
2026-10-10,6264.109356726623,-12795937.647042548,-12789673.53768582,125.50999450683594,2026-09-23,225.50999450683594
2026-10-17,199577.59642765662,-83075945.98795874,-82876368.39153108,125.50999450683594,2026-09-23,225.50999450683594
2026-10-24,1121.2682716768704,-5299344.125465156,-5298222.857193478,125.50999450683594,2026-09-23,225.50999450683594
2026-10-27,0.0,-211699.99999900046,-211699.99999900046,125.50999450683594,2026-09-23,225.50999450683594
2026-10-28,2.0278279520061964,-3268297.972172048,-3268295.944344096,125.50999450683594,2026-09-23,225.50999450683594
2026-10-30,0.007069180996900842,-1633699.992931951,-1633699.9858627701,125.50999450683594,2026-09-23,225.50999450683594
2026-10-31,7506.993258736225,-2154910.4608694217,-2147403.4676106856,125.50999450683594,2026-09-23,225.50999450683594
2026-11-05,1.7463585634176385e-06,0.0,1.7463585634176385e-06,125.50999450683594,2026-09-23,225.50999450683594
2026-11-07,0.23022839892574834,-1494999.7697779904,-1494999.5395495915,125.50999450683594,2026-09-23,225.50999450683594
2026-11-13,0.00012790264740934504,0.0,0.00012790264740934504,125.50999450683594,2026-09-23,225.50999450683594
2026-11-21,283608.6126470731,-52476570.21680981,-52192961.60416273,125.50999450683594,2026-09-23,225.50999450683594
2026-11-25,2.681013515780678e-05,0.0,2.681013515780678e-05,125.50999450683594,2026-09-23,225.50999450683594
2026-12-05,9.78591653497013e-05,0.0,9.78591653497013e-05,125.50999450683594,2026-09-23,225.50999450683594
2026-12-11,0.004798994004008532,-27702.498411051973,-27702.49361205797,125.50999450683594,2026-09-23,225.50999450683594
2026-12-19,31007040.476638917,-61253880.8594103,-30246840.382771384,125.50999450683594,2026-09-23,225.50999450683594
2026-12-29,0.0,0.0,0.0,125.50999450683594,2026-09-23,225.50999450683594
2027-01-07,1023.6274850033788,-110758.13321179154,-109734.50572678816,125.50999450683594,2026-09-23,225.50999450683594
2027-01-16,18394026.558180783,-81402748.64782573,-63008722.089644946,125.50999450683594,2026-09-23,225.50999450683594
2027-01-30,0.0,-8902.141248207106,-8902.141248207106,125.50999450683594,2026-09-23,225.50999450683594
2027-02-20,225958.33345327256,-8445047.824294677,-8219089.490841405,125.50999450683594,2026-09-23,225.50999450683594
2027-03-11,7.284995095750172,-6987.675483561778,-6980.390488466028,125.50999450683594,2026-09-23,225.50999450683594
2027-03-12,0.0,-401479.71052862774,-401479.71052862774,125.50999450683594,2026-09-23,225.50999450683594
2027-03-17,0.0,-31999.01349324354,-31999.01349324354,125.50999450683594,2026-09-23,225.50999450683594
2027-03-20,1296633.7413646467,-29628200.227460086,-28331566.48609544,125.50999450683594,2026-09-23,225.50999450683594
2027-03-30,0.0,-24934.769867655617,-24934.769867655617,125.50999450683594,2026-09-23,225.50999450683594
2027-04-06,0.0,-16010.285229658588,-16010.285229658588,125.50999450683594,2026-09-23,225.50999450683594
2027-04-17,22268.523312511825,-1635993.6177255206,-1613725.0944130088,125.50999450683594,2026-09-23,225.50999450683594
2027-04-27,17.703470273032902,-10721.05085977488,-10703.347389501847,125.50999450683594,2026-09-23,225.50999450683594
2027-06-18,6399898.397589731,-39023710.92695161,-32623812.52936188,125.50999450683594,2026-09-23,225.50999450683594
2027-07-02,139.74236539857995,-28518.142725043122,-28378.400359644544,125.50999450683594,2026-09-23,225.50999450683594
2027-07-03,41.842822156141764,-15960.378154475855,-15918.535332319712,125.50999450683594,2026-09-23,225.50999450683594
2027-07-17,0.0,0.0,0.0,125.50999450683594,2026-09-23,225.50999450683594
2027-08-18,218.95482190704186,-8286.7251962376,-8067.770374330557,125.50999450683594,2026-09-23,225.50999450683594
2027-08-21,51.305438514133314,0.0,51.305438514133314,125.50999450683594,2026-09-23,225.50999450683594
2027-09-18,1074145.446247907,-9095604.573222453,-8021459.126974546,125.50999450683594,2026-09-23,225.50999450683594
2027-09-25,3.343055103120232,0.0,3.343055103120232,125.50999450683594,2026-09-23,225.50999450683594
2027-09-29,0.0,-22145.13519573393,-22145.13519573393,125.50999450683594,2026-09-23,225.50999450683594
2027-12-18,11871105.680451399,-13840141.751962243,-1969036.071510844,125.50999450683594,2026-09-23,225.50999450683594
2028-01-07,3206.644018655612,-57944.226410389136,-54737.58239173352,125.50999450683594,2026-09-23,225.50999450683594
2028-01-22,5419902.306929883,-18774622.109869115,-13354719.80293923,125.50999450683594,2026-09-23,225.50999450683594
2028-02-29,191.49150348189906,0.0,191.49150348189906,125.50999450683594,2026-09-23,225.50999450683594
2028-06-17,1221531.3763521435,-6421019.794561961,-5199488.418209818,125.50999450683594,2026-09-23,225.50999450683594
